AMZN,Amazoncom Inc,20180518,Trump urged U.S. Postal Service to double package rates for Amazon: Washington Post ,WASHINGTON President Donald Trump has personally pushed the postmaster general to double the rates the U.S. Postal Service charges Amazon.com and other companies to ship packages  the Washington Post reported on Friday  citing three unnamed sources.,topStory,Unknown
AMZN,Amazoncom Inc,20180518,UPDATE 1-Trump urged U.S. Postal Service to double package rates for Amazon -Washington Post ,WASHINGTON  May 18 President Donald Trump has personally pushed the postmaster general to double the rates the U.S. Postal Service charges Amazon.com and other companies to ship packages  the Washington Post reported on Friday  citing three unnamed sources.,normal,Unknown
AMZN,Amazoncom Inc,20180518,Trump urged Postal Service to double package rates for Amazon -Washington Post ,WASHINGTON  May 18 President Donald Trump has personally pushed the postmaster general to double the rates the U.S. Postal Service charges Amazon.com and other companies to ship packages  the Washington Post reported on Friday  citing three unnamed sources.,normal,Unknown
AMGN,Amgen Inc,20180518,U.S. FDA approves Amgen drug for prevention of migraines ,Amgen Inc won U.S. Food and Drug Administration approval on Thursday for the first drug in a new class designed to prevent migraine headaches in adults.,topStory,Unknown
AMGN,Amgen Inc,20180518,UPDATE 4-U.S. FDA approves Amgen drug for prevention of migraines ,May 17 Amgen Inc won U.S. Food and Drug Administration approval on Thursday for the first drug in a new class designed to prevent migraine headaches in adults.,normal,Unknown
AMGN,Amgen Inc,20180518,CORRECTED-UPDATE 3-U.S. FDA approves Amgen drug for prevention of migraines ,May 17 Amgen Inc won U.S. Food and Drug Administration approval on Thursday for the first drug in a new class designed to prevent migraine headaches in adults.,normal,Unknown
AMRS,Amyris Inc,20180518,BRIEF-Amyris Says Novvi LLC and Chevron Entered Agreement ,* AMYRIS SUSTAINABLE LUBRICANTS JOINT VENTURE COMPANY  NOVVI  AND CHEVRON ENTER AGREEMENT TO DEVELOP AND BRING TO MARKET NEW RENEWABLE BASE OIL TECHNOLOGIES,topStory,Unknown
AMAT,Applied Materials Inc,20180518,US STOCKS-Tech  financials weigh on S&P  industrials prop up Dow ,* Dow up 0.17 pct  S&P down 0.18 pct  Nasdaq drops 0.08 pct (Changes comment  adds details  updates prices),normal,Unknown
AMAT,Applied Materials Inc,20180518,US STOCKS-Industrials limit losses on Wall Street ,* Dow flat  S&P down 0.24 pct  Nasdaq drops 0.37 pct (Updates to open),normal,Unknown
AMAT,Applied Materials Inc,20180518,US STOCKS SNAPSHOT-Wall St opens lower as tech stocks weigh ,May 18 U.S. stocks opened slightly lower on Friday due to losses in technology stocks including Applied Materials and Alphabet  while investors kept a close watch on U.S.-China trade talks.,normal,Sell
AMAT,Applied Materials Inc,20180518,US STOCKS-Wall St set to open lower  trade talks in focus ,* China denies offering to cut $200 bln in U.S. trade surplus,normal,Unknown
ASFI,Asta Funding Inc,20180518,BRIEF-Asta Funding  Inc. Announces Receipt Of Nasdaq Non-Compliance Letter ,* ASTA FUNDING  INC. ANNOUNCES RECEIPT OF NASDAQ NON-COMPLIANCE LETTER Source text for Eikon: Further company coverage:,topStory,Unknown
ATHN,athenahealth Inc,20180518,BRIEF-Janus Henderson Reports 11.9 Percent Stake In athenahealth ,* JANUS HENDERSON GROUP PLC REPORTS 11.9 PERCENT STAKE IN ATHENAHEALTH AS OF MAY 15 - SEC FILING,topStory,Unknown
AXGN,AxoGen Inc,20180518,BRIEF-Axogen Inc Says On May 15  Board Elected CEO Zaderej To Succeed Grooms As Chairman ,* AXOGEN INC SAYS ON MAY 15  BOARD ELECTED CEO KAREN ZADEREJ TO SUCCEED JAMIE GROOMS AS CHAIRMAN OF BOARD - SEC FILING Source http://bit.ly/2Iqgb8O Further company coverage:,topStory,Unknown
RILY,B Riley Financial Inc,20180518,BRIEF-Geron Entered Into Market Issuance Agreement With B. Riley FBR ,* GERON - ENTERED AT THE MARKET ISSUANCE SALES AGREEMENT WITH B. RILEY FBR TO ISSUE AND SELL ITS  COMMON STOCK WITH OFFERING PRICE OF UP TO $100 MILLION Source http://bit.ly/2Is6vuy Further company coverage:,topStory,Sell
RILYL,B Riley Financial Inc,20180518,BRIEF-Geron Entered Into Market Issuance Agreement With B. Riley FBR ,* GERON - ENTERED AT THE MARKET ISSUANCE SALES AGREEMENT WITH B. RILEY FBR TO ISSUE AND SELL ITS  COMMON STOCK WITH OFFERING PRICE OF UP TO $100 MILLION Source http://bit.ly/2Is6vuy Further company coverage:,topStory,Sell
RILYZ,B Riley Financial Inc,20180518,BRIEF-Geron Entered Into Market Issuance Agreement With B. Riley FBR ,* GERON - ENTERED AT THE MARKET ISSUANCE SALES AGREEMENT WITH B. RILEY FBR TO ISSUE AND SELL ITS  COMMON STOCK WITH OFFERING PRICE OF UP TO $100 MILLION Source http://bit.ly/2Is6vuy Further company coverage:,topStory,Sell
BIDU,Baidu Inc,20180518,Top executive behind Baidu's artificial intelligence drive steps aside ,BEIJING Lu Qi  who oversaw Baidu Inc's  shift to artificial intelligence (AI) after a damaging ad scandal in 2016  is stepping down as chief operating officer  China's biggest search engine said on Friday.,topStory,Sell
BIDU,Baidu Inc,20180518,UPDATE 1-Top executive behind Baidu's artificial intelligence drive steps aside ,* Will remain on as firm's vice chairman (Adds detail from statement  context),normal,Sell
BIDU,Baidu Inc,20180518,China's Baidu says COO to step down ,BEIJING  May 18 China's top search engine  Baidu Inc  said on Friday its Chief Operating Officer Lu Qi will step down.,normal,Unknown
BIDU,Baidu Inc,20180518,BRIEF-Qi Lu To Transition Into New Role At Baidu  Baidu Promotes Haifeng Wang To Senior Vice President ,* QI LU TO TRANSITION INTO NEW ROLE AT BAIDU  BAIDU PROMOTES HAIFENG WANG TO SENIOR VICE PRESIDENT,normal,Unknown
TAPR,Barclays Inverse US Treasury Composite ETN,20180518,Barclays to sell on $5 bln Irish loan book as mortgage securitisation returns ,LONDON  May 18 Barclays will package up and sell on the 4 billion pounds ($5.4 billion) worth of Irish home loans that it bought from UK rival Lloyds on Friday  in a sign of the resurgent appetite for securitised mortgages that played a big role in the 2007-8 financial crisis.,topStory,Unknown
TAPR,Barclays Inverse US Treasury Composite ETN,20180518,Lloyds sells Irish mortgage business to Barclays for 4 billion pounds ,LONDON Lloyds Banking Group  has sold its Irish residential mortgage portfolio to Barclays  for around 4 billion pounds ($5.4 billion) in cash  as part of a plan to focus on its core British market.,normal,Strong Buy
TAPR,Barclays Inverse US Treasury Composite ETN,20180518,UPDATE 2-Lloyds sells Irish mortgage business to Barclays for 4 bln pounds ,* Will add better-than-expected 25 bps to Lloyds CET1 capital,normal,Unknown
TAPR,Barclays Inverse US Treasury Composite ETN,20180518,Lloyds sells Irish mortgage book to Barclays for 4 bln stg ,LONDON  May 18 Lloyds Banking Group said on Friday it had sold its Irish residential mortgage portfolio to Barclays for around 4 billion pounds in cash.,normal,Strong Buy
DLBL,Barclays PLC,20180518,Barclays to sell on $5 bln Irish loan book as mortgage securitisation returns ,LONDON  May 18 Barclays will package up and sell on the 4 billion pounds ($5.4 billion) worth of Irish home loans that it bought from UK rival Lloyds on Friday  in a sign of the resurgent appetite for securitised mortgages that played a big role in the 2007-8 financial crisis.,topStory,Unknown
DLBL,Barclays PLC,20180518,Lloyds sells Irish mortgage business to Barclays for 4 billion pounds ,LONDON Lloyds Banking Group  has sold its Irish residential mortgage portfolio to Barclays  for around 4 billion pounds ($5.4 billion) in cash  as part of a plan to focus on its core British market.,normal,Strong Buy
DLBL,Barclays PLC,20180518,UPDATE 2-Lloyds sells Irish mortgage business to Barclays for 4 bln pounds ,* Will add better-than-expected 25 bps to Lloyds CET1 capital,normal,Unknown
DLBL,Barclays PLC,20180518,Lloyds sells Irish mortgage book to Barclays for 4 bln stg ,LONDON  May 18 Lloyds Banking Group said on Friday it had sold its Irish residential mortgage portfolio to Barclays for around 4 billion pounds in cash.,normal,Strong Buy
DTYL,Barclays PLC,20180518,Barclays to sell on $5 bln Irish loan book as mortgage securitisation returns ,LONDON  May 18 Barclays will package up and sell on the 4 billion pounds ($5.4 billion) worth of Irish home loans that it bought from UK rival Lloyds on Friday  in a sign of the resurgent appetite for securitised mortgages that played a big role in the 2007-8 financial crisis.,topStory,Unknown
DTYL,Barclays PLC,20180518,Lloyds sells Irish mortgage business to Barclays for 4 billion pounds ,LONDON Lloyds Banking Group  has sold its Irish residential mortgage portfolio to Barclays  for around 4 billion pounds ($5.4 billion) in cash  as part of a plan to focus on its core British market.,normal,Strong Buy
DTYL,Barclays PLC,20180518,UPDATE 2-Lloyds sells Irish mortgage business to Barclays for 4 bln pounds ,* Will add better-than-expected 25 bps to Lloyds CET1 capital,normal,Unknown
DTYL,Barclays PLC,20180518,Lloyds sells Irish mortgage book to Barclays for 4 bln stg ,LONDON  May 18 Lloyds Banking Group said on Friday it had sold its Irish residential mortgage portfolio to Barclays for around 4 billion pounds in cash.,normal,Strong Buy
BSQR,BSQUARE Corporation,20180518,BRIEF-Palogic Value Management Reports 7 Pct Stake In Bsquare Corp As On May 18 - SEC Filing ,* PALOGIC VALUE MANAGEMENT REPORTS 7 PERCENT STAKE IN BSQUARE CORP AS ON MAY 18 - SEC FILING,topStory,Unknown
CLXT,Calyxt Inc,20180518,BRIEF-Calyxt Announces Upsizing And Pricing Of Follow-On Offering ,* CALYXT ANNOUNCES UPSIZING AND PRICING OF FOLLOW-ON OFFERING,topStory,Sell
CARG,CarGurus Inc,20180518,BRIEF-CarGurus  AMVOQ Announce Partnership To List AMVOQ Member's Inventory On CarGurus ,* CARGURUS AND AMVOQ ANNOUNCE PARTNERSHIP TO EXPAND INVENTORY VISIBILITY FOR USED CAR DEALERS Source text for Eikon: Further company coverage:,topStory,Unknown
CTHR,Charles & Colvard Ltd,20180518,BRIEF-Charles & Colvard Files For Mixed Shelf Offering Of Up To $25 Mln ,* CHARLES & COLVARD  - FILES FOR MIXED SHELF OFFERING OF UP TO $25 MILLION - SEC FILING Source http://bit.ly/2IVgIzj Further company coverage:,topStory,Sell
CHDN,Churchill Downs Incorporated,20180518,Half of Americans support expanding U.S. sports betting - poll ,NEW YORK  May 18 Half of Americans favor legalizing sports betting across the United States  largely because they support the additional tax revenue it could bring for states  according to the results of a poll released on Friday.,normal,Unknown
CVLY,Codorus Valley Bancorp Inc,20180518,BRIEF-Codorus Valley Bancorp Says Board Has Acted To Appoint Diane Baker As Interim CFO ,* CODORUS VALLEY BANCORP INC -  BOARD HAS ACTED TO APPOINT DIANE BAKER AS INTERIM CFO AND INTERIM TREASURER EFFECTIVE JUNE 1  2018 - SEC FILING,topStory,Unknown
CTRV,ContraVir Pharmaceuticals Inc,20180518,BRIEF-Contravir Pharma Files For Series C Convertible Preferred Stock ,* CONTRAVIR PHARMACEUTICALS FILES FOR SERIES C CONVERTIBLE PREFERRED STOCK AND WARRANTS TO PURCHASE SHARES OF COMMON STOCK OF UP TO $20 MILLION - SEC FILING Source text: (https://bit.ly/2wUNyv5) Further company coverage:,topStory,Unknown
CSX,CSX Corporation,20180518,BRIEF-Csx Sets Quarterly Dividend Of $0.22Per Share ,* SETS QUARTERLY DIVIDEND OF $0.22PER SHARE Source text for Eikon: Further company coverage:,topStory,Unknown
DEST,Destination Maternity Corporation,20180518,BRIEF-Nathan Miller Says Destination Maternity Should Take Action To Reject Orchestra Agreement "As Invalid" ,* NATHAN MILLER SAYS DESTINATION MATERNITY BOARD SHOULD IMMEDIATELY TAKE ACTION TO REJECT THE ORCHESTRA AGREEMENT "AS INVALID"  - SEC FILING Source http://bit.ly/2ILbIgz Further company coverage:,topStory,Sell
EDIT,Editas Medicine Inc,20180518,BRIEF-Editas Medicine Reports Data Demonstrating Subretinal Injection Of Edit-101 Well-Tolerated In Non-Human Primates ,* EDITAS MEDICINE REPORTS DATA DEMONSTRATING SUBRETINAL INJECTION OF EDIT-101 WELL-TOLERATED IN NON-HUMAN PRIMATES,topStory,Unknown
ELEC,Electrum Special Acquisition Corporation,20180518,BRIEF-Electrum Special Acquisition Says Instructed Trustee To Immediately Liquidate Trust Account - SEC Filing ,* ELECTRUM SPECIAL ACQUISITION CORP -  INSTRUCTED TRUSTEE OF TRUST ACCOUNT TO IMMEDIATELY LIQUIDATE TRUST ACCOUNT - SEC FILING,topStory,Unknown
ELECU,Electrum Special Acquisition Corporation,20180518,BRIEF-Electrum Special Acquisition Says Instructed Trustee To Immediately Liquidate Trust Account - SEC Filing ,* ELECTRUM SPECIAL ACQUISITION CORP -  INSTRUCTED TRUSTEE OF TRUST ACCOUNT TO IMMEDIATELY LIQUIDATE TRUST ACCOUNT - SEC FILING,topStory,Unknown
EIGI,Endurance International Group Holdings Inc,20180518,BRIEF-Endurance International - Reached Agreements In Principle To Settle Certain Purported Class Action Securities Lawsuits Pending ,May 18 Endurance International Group Holdings Inc:,topStory,Sell
ERIC,Ericsson,20180518,Debt-laden RCom in advanced talks with Ericsson to resolve issues ,MUMBAI Reliance Communications said it was in advanced talks with Ericsson to resolve "commercial issues"  after two sources indicated it was currently uncertain if the firms' discussions over dues would lead to an out-of-court settlement.,topStory,Unknown
ERIC,Ericsson,20180518,UPDATE 1-Debt-laden RCom in advanced talks with Ericsson to resolve issues ,* Bankruptcy court ordered insolvency resolution against RCom,normal,Sell
ERIC,Ericsson,20180518,India RCom's settlement with Ericsson over dues unlikely for now -sources ,MUMBAI  May 18 Embattled telecoms firm Reliance Communications is in talks with Ericsson to reach a settlement outside of bankruptcy court over unpaid service dues  but a deal with the Swedish gearmaker looks unlikely for now  two sources said.,normal,Unknown
FB,Facebook Inc,20180518,Socially responsible funds dump or rethink Facebook over data privacy ,BOSTON Several socially conscious investment firms are selling or rethinking their Facebook Inc holdings  unsatisfied by the company's moves to strengthen personal data protection and online safety after scandals involving the improper sharing of users' information. | Video ,topStory,Unknown
FB,Facebook Inc,20180518,Cambridge Analytica files for bankruptcy in U.S. following Facebook debacle ,Cambridge Analytica  the political consultancy at the center of Facebook Inc's privacy scandal  filed for Chapter 7 bankruptcy in the United States late on Thursday. | Video ,normal,Unknown
FB,Facebook Inc,20180518,MEDIA-Facebook seeks multilingual staff for a new center monitoring harmful content - El Pais ,-- Note: Reuters has not verified this story and does not vouch for its accuracy,normal,Unknown
FB,Facebook Inc,20180518,UPDATE 1-Cambridge Analytica files for bankruptcy in U.S. following Facebook debacle ,May 18 Cambridge Analytica  the political consultancy at the center of Facebook Inc's privacy scandal  filed for Chapter 7 bankruptcy in the United States late on Thursday.,normal,Unknown
FNGN,Financial Engines Inc,20180518,Private equity firms bet on stock market's fixer-uppers ,NEW YORK Private equity firms  armed with a record $1 trillion in cash  are investing more in public companies than at any time since the financial crisis  buying those left behind in Wall Street's nine-year bull market.,normal,Sell
FNGN,Financial Engines Inc,20180518,Private equity firms bet on stock market's fixer-uppers ,NEW YORK  May 18 Private equity firms  armed with a record $1 trillion in cash  are investing more in public companies than at any time since the financial crisis  buying those left behind in Wall Street's nine-year bull market.,normal,Sell
GERN,Geron Corporation,20180518,BRIEF-Geron Entered Into Market Issuance Agreement With B. Riley FBR ,* GERON - ENTERED AT THE MARKET ISSUANCE SALES AGREEMENT WITH B. RILEY FBR TO ISSUE AND SELL ITS  COMMON STOCK WITH OFFERING PRICE OF UP TO $100 MILLION Source http://bit.ly/2Is6vuy Further company coverage:,topStory,Sell
GLNG,Golar LNG Limited,20180518,Golar's Cameroon LNG project ships first cargo: sources  data ,LONDON * A first-of-its-kind liquefied natural gas (LNG) plant developed by Golar LNG off Cameroon has exported its inaugural cargo  according to trade sources and shipping data,topStory,Unknown
GLNG,Golar LNG Limited,20180518,Golar's Cameroon LNG project ships first cargo - sources  data ,LONDON  May 18 * A first-of-its-kind liquefied natural gas (LNG) plant developed by Golar LNG off Cameroon has exported its inaugural cargo  according to trade sources and shipping data * Successful start-up is a crucial test for Golar  which aims to roll out similar plants in Equatorial Guinea with Ophir Energy and in Senegal-Mauritania with BP * The first shipment was exported by Gazprom Marketing and Trading (GMT) - which bought the entire output of the Cameroon project for eight ,normal,Unknown
GTXI,GTx Inc,20180518,BRIEF-GTx Updates Phase 2 Enobosarm Clinical Trial Results ,* GTX UPDATES PHASE 2 ENOBOSARM CLINICAL TRIAL RESULTS IN STRESS URINARY INCONTINENCE AT 2018 AUA ANNUAL MEETING,topStory,Unknown
HTLF,Heartland Financial USA Inc,20180518,BRIEF-Heartland Financial USA Names Bruce Lee As CEO ,* LEE NAMED PRESIDENT AND CHIEF EXECUTIVE OFFICER OF HEARTLAND FINANCIAL USA  INC.,topStory,Unknown
IBKC,IBERIABANK Corporation,20180518,BRIEF-Iberiabank Corp Announces Branch Closures And Consolidations ,* IBERIABANK CORPORATION ANNOUNCES BRANCH CLOSURES AND CONSOLIDATIONS,topStory,Unknown
IBKCO,IBERIABANK Corporation,20180518,BRIEF-Iberiabank Corp Announces Branch Closures And Consolidations ,* IBERIABANK CORPORATION ANNOUNCES BRANCH CLOSURES AND CONSOLIDATIONS,topStory,Unknown
IBKCP,IBERIABANK Corporation,20180518,BRIEF-Iberiabank Corp Announces Branch Closures And Consolidations ,* IBERIABANK CORPORATION ANNOUNCES BRANCH CLOSURES AND CONSOLIDATIONS,topStory,Unknown
INWK,InnerWorkings Inc,20180518,BRIEF-Innerworkings -  Anticipates Will File Form 10-Q In Advance Of July 16  Believes Submission Of A Plan To Regain Compliance Will Not Be Necessary ,* INNERWORKINGS -  ANTICIPATES WILL FILE FORM 10-Q IN ADVANCE OF JULY 16  BELIEVES SUBMISSION OF A PLAN TO REGAIN COMPLIANCE WILL NOT BE NECESSARY Source text for Eikon: Further company coverage:,topStory,Sell
ISIG,Insignia Systems Inc,20180518,BRIEF-Insignia Systems Says Increased Size Of Company's Board Of Directors To Six ,* INSIGNIA SYSTEMS INC SAYS INCREASED SIZE OF COMPANY'S BOARD OF DIRECTORS TO SIX - SEC FILING Source text: (https://bit.ly/2KwHf2I) Further company coverage:,topStory,Unknown
DTYS,iPath US Treasury 10-year Bear ETN,20180518,Barclays to sell on $5 bln Irish loan book as mortgage securitisation returns ,LONDON  May 18 Barclays will package up and sell on the 4 billion pounds ($5.4 billion) worth of Irish home loans that it bought from UK rival Lloyds on Friday  in a sign of the resurgent appetite for securitised mortgages that played a big role in the 2007-8 financial crisis.,topStory,Unknown
DTYS,iPath US Treasury 10-year Bear ETN,20180518,Lloyds sells Irish mortgage business to Barclays for 4 billion pounds ,LONDON Lloyds Banking Group  has sold its Irish residential mortgage portfolio to Barclays  for around 4 billion pounds ($5.4 billion) in cash  as part of a plan to focus on its core British market.,normal,Strong Buy
DTYS,iPath US Treasury 10-year Bear ETN,20180518,UPDATE 2-Lloyds sells Irish mortgage business to Barclays for 4 bln pounds ,* Will add better-than-expected 25 bps to Lloyds CET1 capital,normal,Unknown
DTYS,iPath US Treasury 10-year Bear ETN,20180518,Lloyds sells Irish mortgage book to Barclays for 4 bln stg ,LONDON  May 18 Lloyds Banking Group said on Friday it had sold its Irish residential mortgage portfolio to Barclays for around 4 billion pounds in cash.,normal,Strong Buy
DTUS,iPath US Treasury 2-year Bear ETN,20180518,Barclays to sell on $5 bln Irish loan book as mortgage securitisation returns ,LONDON  May 18 Barclays will package up and sell on the 4 billion pounds ($5.4 billion) worth of Irish home loans that it bought from UK rival Lloyds on Friday  in a sign of the resurgent appetite for securitised mortgages that played a big role in the 2007-8 financial crisis.,topStory,Unknown
DTUS,iPath US Treasury 2-year Bear ETN,20180518,Lloyds sells Irish mortgage business to Barclays for 4 billion pounds ,LONDON Lloyds Banking Group  has sold its Irish residential mortgage portfolio to Barclays  for around 4 billion pounds ($5.4 billion) in cash  as part of a plan to focus on its core British market.,normal,Strong Buy
DTUS,iPath US Treasury 2-year Bear ETN,20180518,UPDATE 2-Lloyds sells Irish mortgage business to Barclays for 4 bln pounds ,* Will add better-than-expected 25 bps to Lloyds CET1 capital,normal,Unknown
DTUS,iPath US Treasury 2-year Bear ETN,20180518,Lloyds sells Irish mortgage book to Barclays for 4 bln stg ,LONDON  May 18 Lloyds Banking Group said on Friday it had sold its Irish residential mortgage portfolio to Barclays for around 4 billion pounds in cash.,normal,Strong Buy
DTUL,iPath US Treasury 2-year Bull ETN,20180518,Barclays to sell on $5 bln Irish loan book as mortgage securitisation returns ,LONDON  May 18 Barclays will package up and sell on the 4 billion pounds ($5.4 billion) worth of Irish home loans that it bought from UK rival Lloyds on Friday  in a sign of the resurgent appetite for securitised mortgages that played a big role in the 2007-8 financial crisis.,topStory,Unknown
DTUL,iPath US Treasury 2-year Bull ETN,20180518,Lloyds sells Irish mortgage business to Barclays for 4 billion pounds ,LONDON Lloyds Banking Group  has sold its Irish residential mortgage portfolio to Barclays  for around 4 billion pounds ($5.4 billion) in cash  as part of a plan to focus on its core British market.,normal,Strong Buy
DTUL,iPath US Treasury 2-year Bull ETN,20180518,UPDATE 2-Lloyds sells Irish mortgage business to Barclays for 4 bln pounds ,* Will add better-than-expected 25 bps to Lloyds CET1 capital,normal,Unknown
DTUL,iPath US Treasury 2-year Bull ETN,20180518,Lloyds sells Irish mortgage book to Barclays for 4 bln stg ,LONDON  May 18 Lloyds Banking Group said on Friday it had sold its Irish residential mortgage portfolio to Barclays for around 4 billion pounds in cash.,normal,Strong Buy
DFVS,iPath US Treasury 5-year Bear ETN,20180518,Barclays to sell on $5 bln Irish loan book as mortgage securitisation returns ,LONDON  May 18 Barclays will package up and sell on the 4 billion pounds ($5.4 billion) worth of Irish home loans that it bought from UK rival Lloyds on Friday  in a sign of the resurgent appetite for securitised mortgages that played a big role in the 2007-8 financial crisis.,topStory,Unknown
DFVS,iPath US Treasury 5-year Bear ETN,20180518,Lloyds sells Irish mortgage business to Barclays for 4 billion pounds ,LONDON Lloyds Banking Group  has sold its Irish residential mortgage portfolio to Barclays  for around 4 billion pounds ($5.4 billion) in cash  as part of a plan to focus on its core British market.,normal,Strong Buy
DFVS,iPath US Treasury 5-year Bear ETN,20180518,UPDATE 2-Lloyds sells Irish mortgage business to Barclays for 4 bln pounds ,* Will add better-than-expected 25 bps to Lloyds CET1 capital,normal,Unknown
DFVS,iPath US Treasury 5-year Bear ETN,20180518,Lloyds sells Irish mortgage book to Barclays for 4 bln stg ,LONDON  May 18 Lloyds Banking Group said on Friday it had sold its Irish residential mortgage portfolio to Barclays for around 4 billion pounds in cash.,normal,Strong Buy
DFVL,iPath US Treasury 5-year Bull ETN,20180518,Barclays to sell on $5 bln Irish loan book as mortgage securitisation returns ,LONDON  May 18 Barclays will package up and sell on the 4 billion pounds ($5.4 billion) worth of Irish home loans that it bought from UK rival Lloyds on Friday  in a sign of the resurgent appetite for securitised mortgages that played a big role in the 2007-8 financial crisis.,topStory,Unknown
DFVL,iPath US Treasury 5-year Bull ETN,20180518,Lloyds sells Irish mortgage business to Barclays for 4 billion pounds ,LONDON Lloyds Banking Group  has sold its Irish residential mortgage portfolio to Barclays  for around 4 billion pounds ($5.4 billion) in cash  as part of a plan to focus on its core British market.,normal,Strong Buy
DFVL,iPath US Treasury 5-year Bull ETN,20180518,UPDATE 2-Lloyds sells Irish mortgage business to Barclays for 4 bln pounds ,* Will add better-than-expected 25 bps to Lloyds CET1 capital,normal,Unknown
DFVL,iPath US Treasury 5-year Bull ETN,20180518,Lloyds sells Irish mortgage book to Barclays for 4 bln stg ,LONDON  May 18 Lloyds Banking Group said on Friday it had sold its Irish residential mortgage portfolio to Barclays for around 4 billion pounds in cash.,normal,Strong Buy
FLAT,iPath US Treasury Flattener ETN,20180518,Barclays to sell on $5 bln Irish loan book as mortgage securitisation returns ,LONDON  May 18 Barclays will package up and sell on the 4 billion pounds ($5.4 billion) worth of Irish home loans that it bought from UK rival Lloyds on Friday  in a sign of the resurgent appetite for securitised mortgages that played a big role in the 2007-8 financial crisis.,topStory,Unknown
FLAT,iPath US Treasury Flattener ETN,20180518,Lloyds sells Irish mortgage business to Barclays for 4 billion pounds ,LONDON Lloyds Banking Group  has sold its Irish residential mortgage portfolio to Barclays  for around 4 billion pounds ($5.4 billion) in cash  as part of a plan to focus on its core British market.,normal,Strong Buy
FLAT,iPath US Treasury Flattener ETN,20180518,UPDATE 2-Lloyds sells Irish mortgage business to Barclays for 4 bln pounds ,* Will add better-than-expected 25 bps to Lloyds CET1 capital,normal,Unknown
FLAT,iPath US Treasury Flattener ETN,20180518,Lloyds sells Irish mortgage book to Barclays for 4 bln stg ,LONDON  May 18 Lloyds Banking Group said on Friday it had sold its Irish residential mortgage portfolio to Barclays for around 4 billion pounds in cash.,normal,Strong Buy
DLBS,iPath US Treasury Long Bond Bear ETN,20180518,Barclays to sell on $5 bln Irish loan book as mortgage securitisation returns ,LONDON  May 18 Barclays will package up and sell on the 4 billion pounds ($5.4 billion) worth of Irish home loans that it bought from UK rival Lloyds on Friday  in a sign of the resurgent appetite for securitised mortgages that played a big role in the 2007-8 financial crisis.,topStory,Unknown
DLBS,iPath US Treasury Long Bond Bear ETN,20180518,Lloyds sells Irish mortgage business to Barclays for 4 billion pounds ,LONDON Lloyds Banking Group  has sold its Irish residential mortgage portfolio to Barclays  for around 4 billion pounds ($5.4 billion) in cash  as part of a plan to focus on its core British market.,normal,Strong Buy
DLBS,iPath US Treasury Long Bond Bear ETN,20180518,UPDATE 2-Lloyds sells Irish mortgage business to Barclays for 4 bln pounds ,* Will add better-than-expected 25 bps to Lloyds CET1 capital,normal,Unknown
