ATVI,Activision Blizzard Inc,20131121,Vivendi has "significant" means to reward shareholders - CFO ,BARCELONA  Nov 21 Vivendi will have "significant" means to reward shareholders with buy-backs or dividends after it receives the proceeds from selling its stakes in video games publisher Activision Blizzard and Maroc Telecom  its finance chief said on Thursday.,topStory
HOLX,Hologic Inc,20131121,BRIEF-Hologic adopts one-year stockholder rights plan ,Nov 21 Hologic Inc :  * Adopts one-year stockholder rights plan  * Sets trigger at 10%  * Says board of directors has unanimously adopted a one-year stockholder rights,normal
HOLX,Hologic Inc,20131121,BRIEF-Carl Icahn reports 12.63 percent stake in Hologic ,Nov 21 Carl Icahn:   * Reports 12.63 percent stake in Hologic Inc as of November 11 - SEC filing  * Says acquired position in Hologic in the belief that shares "were undervalued"  * Says may also discuss possibility of shareholder board representation  * Carl Icahn  affiliates intend to have conversations with members of Hologic's management to discuss ways to enhance shareholder value  * Source text:,normal
HOLX,Hologic Inc,20131121,BRIEF-Hologic up 7.9 percent premarket ,NEW YORK  Nov 21 Hologic Inc :  * Up 7.9 percent to $24.05 in premarket,normal
IBTX,Independent Bank Group Inc,20131121,BRIEF-Independent Bank to buy BOH Holdings ,Nov 21 Independent Bank Group Inc :  * To acquire BOH Holdings Inc  * Merger consideration to consist of $34 million cash and 3.6 million shares of,topStory
INTC,Intel Corporation,20131121,Intel CEO says contract manufacturing business to expand ,SAN FRANCISCO Intel CEO Brian Krzanich said on Thursday he would expand his company's small contract manufacturing business  paving the way for more chipmakers to tap into the world's most advanced process technology.,topStory
INTC,Intel Corporation,20131121,UPDATE 4-Intel CEO says contract manufacturing business to expand ,SAN FRANCISCO  Nov 21 Intel CEO Brian Krzanich said on Thursday he would expand his company's small contract manufacturing business  paving the way for more chipmakers to tap into the world's most advanced process technology.,normal
INTC,Intel Corporation,20131121,Intel's CEO has big plans for foundry business ,SAN FRANCISCO  Nov 21 Intel CEO Brian Krzanich said on Thursday he plans to expand his company's small contract manufacturing business  opening the way for more chipmakers to tap into the world's most advanced process technology.,normal
INTC,Intel Corporation,20131121,BRIEF-Jaguar Land Rover forms collaboration with Intel for vehicle infotainment ,Nov 21 Jaguar Land Rover Ltd:  * Says forms collaboration with Intel for future vehicle infotainment; opens,normal
INTC,Intel Corporation,20131121,Insight: For Intel  Hollywood dreams prove a leap too far ,Earlier this year  Intel Corp rented temporary retail space in New York  Los Angeles and Chicago for a splashy launch of Intel TV  a new Internet entertainment service that the chipmaker promised could revolutionize the television industry.,normal
INTC,Intel Corporation,20131121,INSIGHT-For Intel  Hollywood dreams prove a leap too far ,Nov 20 Earlier this year  Intel Corp rented temporary retail space in New York  Los Angeles and Chicago for a splashy launch of Intel TV  a new Internet entertainment service that the chipmaker promised could revolutionize the television industry.,normal
INTU,Intuit Inc,20131121,BRIEF-Intuit shares down 1.4 percent after the bell following results ,NEW YORK  Nov 21 Intuit Inc :  * Shares were down 1.4 percent after the bell following results,topStory
JJSF,J & J Snack Foods Corp,20131121,BRIEF-J&J Snack Foods announces quarterly cash dividend of $0.32 per share payable on Jan 7  2014 ,Nov 21 J&J Snack Foods Corp :  * Says declared a regular quarterly cash dividend of $0.32 per share of its,topStory
JBHT,JB Hunt Transport Services Inc,20131121,RESEARCH ALERT-J B Hunt Transport Services: Barclays cuts target price ,Nov 21 J B Hunt Transport Services Inc :  * Barclays cuts target price to $82 from $88; rating overweight For a summary of rating and price target changes on U.S. companies:   Reuters Eikon users  click on    Reuters 3000Xtra users  double-click    Thomson ONE users  type in RT/RCH/US    For a summary of rating and price target changes on Canadian companies:   Reuters Eikon users  click on    Reuters 3000Xtra users  double-click    Thomson ONE users  type in RT/RCH/CA,topStory
KIRK,Kirkland&#39;s Inc,20131121,BRIEF-Kirkland's Q3 earnings per share $0.06 ,Nov 21 Kirkland's Inc :  * Reports third quarter 2013 results  * Q3 earnings per share $0.06  * Q3 earnings per share view $0.02 -- Thomson Reuters I/B/E/S  * Q3 sales $106.1 million versus I/B/E/S view $104 million  * Sees Q4 2013 earnings per share $0.77 to $0.82  * Sees Q4 sales $159 million to $162 million  * Sees FY 2013 sales $464 million to $467 million  * Sees FY comparable store sales increase of 1 to 2% on a 52-week to 52-week,topStory
LPNT,LifePoint Health Inc,20131121,BRIEF-LifePoint Hospitals announces proposed offering of $500 mln of senior notes ,Nov 21 LifePoint Hospitals Inc :  * Announces proposed offering of $500 million of senior notes  * Says intention to sell through a private offering $500 million in aggregate,topStory
LQDT,Liquidity Services Inc,20131121,BRIEF-Liquidity Services Q4 earnings per share $0.32 ,Nov 21 Liquidity Services Inc :  * Announces fourth quarter and fiscal year 2013 financial results  * Sees Q1 2014 adjusted earnings per share $0.20 to $0.24  * Q4 earnings per share $0.32  * Q4 earnings per share view $0.45 -- Thomson Reuters I/B/E/S  * Q4 revenue $129.1 million versus I/B/E/S view $124.5 million  * Sees FY 2014 adjusted earnings per share $1.60 to $1.76  * Q4 adjusted earnings per share $0.41  * Q4 earnings per share view $0.45  revenue view $124.5 million -- Thoms,topStory
LOGI,Logitech International SA,20131121,Logitech says will consider returning cash to shareholders ,BARCELONA  Nov 21 Logitech  a supplier of peripherals like keyboards for PCs and tablets  said cash on its balance sheet beyond a contingency fund for deals could be returned to shareholders.,topStory
MRVL,Marvell Technology Group Ltd,20131121,Marvell's forecast beats estimates as demand for chips rises ,Chipmaker Marvell Technology Group Ltd  forecast quarterly revenue above analysts' estimates  helped by higher sales to flash drive and mobile and wireless device makers  sending its shares up 5.5 percent in extended trading.,topStory
MRVL,Marvell Technology Group Ltd,20131121,CORRECTED-UPDATE 1-Marvell's forecast beats estimates as demand for chips rises ,(Corrects fifth bullet to say shares rose 5.5 pct  not 10 pct),normal
MRVL,Marvell Technology Group Ltd,20131121,BRIEF-Marvell epects Q4 storage end markets to decline low to mid-single digits ,Nov 21 Marvell Technology Group Ltd :  * Says co epects storage end markets to decline low to mid-single digits,normal
MRVL,Marvell Technology Group Ltd,20131121,BRIEF-Marvell Technology Q3 earnings per share $0.21 ,Nov 21 Marvell Technology Group Ltd :  * Reports third quarter of fiscal year 2014 financial results  * Q3 non-GAAP earnings per share $0.32  * Q3 GAAP earnings per share $0.21  * Q3 earnings per share view $0.25 -- Thomson Reuters I/B/E/S  * Q3 revenue $931 million versus I/B/E/S view $870.6 million  * Sees Q4 2014 revenue $880 million to $920 million  * Says Q4 GAAP EPS (diluted) expected to be in the range of $0.16 +/- $0.02  * Says Q4 non-GAAP EPS (diluted) expected to be in the ,normal
MRVL,Marvell Technology Group Ltd,20131121,Chipmaker Marvell's results beat estimates on higher demand ,Nov 21 Marvell Technology Group Ltd  reported third-quarter results above market estimates  helped by strong demand for its chips that are used for reading and writing data on hard-disk and flash drives.,normal
MRVL,Marvell Technology Group Ltd,20131121,BRIEF-Marvell up in extended trading after results ,NEW YORK  Nov 21 Marvell Technology Group Ltd  :  * Shares up 6.3 percent in extended trading after results,normal
MRVL,Marvell Technology Group Ltd,20131121,SEC charges ex-Marvell worker in Galleon insider-trade scheme ,WASHINGTON A former Marvell Technology Group Ltd employee will pay $60 000 to settle civil charges that he offered insider tips to a hedge fund manager with ties to Galleon Group  U.S. regulators said Thursday.,normal
MRVL,Marvell Technology Group Ltd,20131121,UPDATE 1-US SEC charges ex-Marvell worker in Galleon insider-trade scheme ,WASHINGTON  Nov 21 A former Marvell Technology Group Ltd employee will pay $60 000 to settle civil charges that he offered insider tips to a hedge fund manager with ties to Galleon Group  U.S. regulators said Thursday.,normal
MRVL,Marvell Technology Group Ltd,20131121,US SEC charges ex-Marvell worker in Galleon insider-trade scheme ,WASHINGTON  Nov 21 A former Marvell Technology Group Ltd employee will pay $60 000 to settle civil charges that he offered non-public tips to a hedge fund manager with ties to Galleon Group  U.S. regulators said Thursday.,normal
MDSO,Medidata Solutions Inc,20131121,RESEARCH ALERT-Cerner  Medidata  Allscripts: Deutsche Bank starts with buy ,Nov 21 (Reuters) -:  * Cerner  Medidata  Allscripts  Athenahealth : Deutsche Bank starts with buy  * Medassets  Rite Aid  McKesson  Walgreen Co :,topStory
MU,Micron Technology Inc,20131121,Einhorn touts Apple  Micron  still short on Green Mtn  Chipotle ,Nov 21 Greenlight Capital President David Einhorn said he has taken a stake in Micron Technology Inc  because the chipmaker stands to benefit from industry consolidation  and defended his investment in Apple Inc  by citing the company's software sales.,topStory
MU,Micron Technology Inc,20131121,Micron shares rally on remarks by Greenlight Capital's Einhorn ,Nov 21 Micron Technology shares rose 3 percent on Thursday  after Twitter reports said Greenlight Capital's David Einhorn was long in the stock.,normal
MU,Micron Technology Inc,20131121,RESEARCH ALERT-Micron Technology: Susquehanna raises target price ,Nov 21 Micron Technology Inc :  * Susquehanna raises target price to $18 from $14; rating neutral For a summary of rating and price target changes on U.S. companies:   Reuters Eikon users  click on    Reuters 3000Xtra users  double-click    Thomson ONE users  type in RT/RCH/US    For a summary of rating and price target changes on Canadian companies:   Reuters Eikon users  click on    Reuters 3000Xtra users  double-click    Thomson ONE users  type in RT/RCH/CA,normal
MSFT,Microsoft Corporation,20131121,Deals of the day-Mergers and acquisitions ,Nov 21 The following bids  mergers  acquisitions and disposals were reported by 2100 GMT on Thursday:,topStory
MSFT,Microsoft Corporation,20131121,AIMCo's head says BlackBerry proposals lacked a turnaround plan ,CALGARY  Alberta  Nov 21 The head of one of Canada's top pension funds confirmed on Thursday his firm was involved in talks over a potential buyout of BlackBerry Ltd  but said he never saw a business plan he was confident would turn around the once-dominant smartphone maker.,normal
MSFT,Microsoft Corporation,20131121,UPDATE 3-GameStop's profit forecast disappoints  shares fall ,Nov 21 GameStop Corp forecast worse-than-expected earnings for the crucial holiday quarter  dashing hopes that new game consoles from Sony Corp and Microsoft Corp will fire up sales for the U.S. videogames retailer.,normal
MSFT,Microsoft Corporation,20131121,Microsoft hopes Xbox One finally puts it on the media map ,SAN FRANCISCO  Nov 21 Microsoft Corp  aims to upstage rival Sony Corp  with a console that goes well beyond gaming and helps transform media viewing  a long-cherished but elusive goal.,normal
MSFT,Microsoft Corporation,20131121,UPDATE 1-Nokia asks Indian court to release factory seized in tax dispute ,HELSINKI  Nov 21 Nokia has asked the Delhi High Court to help release its Indian factory after its seizure by the local tax authorities  the Finnish firm said on Thursday as it seeks to resolve the tax dispute ahead of the sale of its mobile phone business to Microsoft.,normal
MSFT,Microsoft Corporation,20131121,Nokia to give up headquarters building in Microsoft deal ,HELSINKI Nokia  said it plans to hand over the lease of its headquarters to Microsoft  when the U.S. company takes over its mobile phone business in a deal scheduled to close early next year.,normal
MSFT,Microsoft Corporation,20131121,Nokia to give up HQ building in Microsoft deal ,HELSINKI  Nov 21 Nokia said it plans to hand over the lease of its headquarters to Microsoft  when the U.S. company takes over its mobile phone business in a deal scheduled to close early next year.,normal
MSFT,Microsoft Corporation,20131121,Nokia asks Indian court to release factory seized in tax dispute ,HELSINKI  Nov 21 Nokia said on Thursday it has asked the Delhi High Court to help revoke a seizure of its Indian factory by the local tax authorities  seeking to resolve the dispute ahead of the sale of its mobile phone business to Microsoft.,normal
NFLX,Netflix Inc,20131121,Amazon tests techie comedy 'Betas' in original programming push ,LOS ANGELES When online retail giant Amazon decided to join Netflix and Hulu in the online original programming race  it didn't have to look further than its own tech backyard to find a world ripe for comedy.,topStory
NFLX,Netflix Inc,20131121,Amazon tests techie comedy 'Betas' in original programming push ,LOS ANGELES  Nov 21 When online retail giant Amazon decided to join Netflix and Hulu in the online original programming race  it didn't have to look further than its own tech backyard to find a world ripe for comedy.,normal
NWS,News Corporation,20131121,UPDATE 1-News Corp exec said hacking scandal wouldn't drag in Brooks ,LONDON  Nov 21 A senior executive of Rupert Murdoch's News Corp said the company would not allow the media mogul's close lieutenant Rebekah Brooks to be dragged into a phone-hacking scandal  the jury at her trial was told on Thursday.,topStory
NWSA,News Corporation,20131121,UPDATE 1-News Corp exec said hacking scandal wouldn't drag in Brooks ,LONDON  Nov 21 A senior executive of Rupert Murdoch's News Corp said the company would not allow the media mogul's close lieutenant Rebekah Brooks to be dragged into a phone-hacking scandal  the jury at her trial was told on Thursday.,topStory
OSUR,OraSure Technologies Inc,20131121,BRIEF-OraSure Technologies announces new agreement with Thermo Fisher ,Nov 21 OraSure Technologies Inc :  * Announces new agreement with Thermo Fisher Scientific for development and,topStory
OSUR,OraSure Technologies Inc,20131121,BRIEF-OraSure Technologies sees Q4 EPS $0.07 to $0.08 ,Nov 21 OraSure Technologies Inc :  * Terminates oral fluid drugs of abuse assay collaboration with Roche,normal
PDCO,Patterson Companies Inc,20131121,D , ,topStory
PERY,Perry Ellis International Inc,20131121,BRIEF-Perry Ellis Q3 adjusted loss per share $0.15 ,Nov 21 Perry Ellis International Inc :  * Reports third quarter fiscal 2014 results  * Q3 adjusted loss per share $0.15  * Q3 GAAP loss per share $0.20  * Q3 earnings per share view $-0.16 -- Thomson Reuters I/B/E/S  * Q3 revenue $222.1 million versus I/B/E/S view $223.4 million  * Sees FY 2014 adjusted earnings per share $0.95 to $1.01  * Sees FY 2014 GAAP earnings per share $0.97 to $1.03  * Sees FY 2014 revenue $960 million to $970 million  * Says maintains updated full fiscal 201,topStory
PBIB,Porter Bancorp Inc,20131121,BRIEF-Porter Bancorp appoints new CEO ,Nov 21 Porter Bancorp Inc :  * John t. Taylor named Porter Bancorp Inc CEO and pbi bank chairman  * Says john Taylor appointed CEO * Source text for Eikon  * Further company coverage,topStory
RAVN,Raven Industries Inc,20131121,BRIEF-Raven Industries Q3 earnings per share $0.34 ,Nov 21 Raven Industries Inc :  * Reports fiscal 2014 third-quarter results  * Q3 earnings per share $0.34  * Q3 sales $104.9 million versus $97 million  * Source text for Eikon   * Further company coverage,topStory
